SiteNumber,CollectionDate,StartTime,SampleTypeCode,SiteName,CollectionYear,CollectionMonth,CollectionDayOfYear,BioDataTaxonName,BioDataShortName,BenchTaxonName,BenchTaxonNameReferenceCode,BenchTaxonNADEDID,NumberOfCellsCounted,NumDiaCellsCounted_LiveOrDead,ProportionExamined,NormalizedCellCount,AdjLabCount,BiovolumePerCell_um3,BiovolumePerCellMethod,TaxonRecordSource,IdentificationEntity,LabTaxonID,PublishedTaxonNameLevel,PublishedTaxonName,PublishedTaxonNameAuthority,ScientificName,Group,AlgalGroup,Phylum,Class,Order,Family,Genus,Species,Variety,Form,TaxonVersionNumber
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Nitzschia intermedia,NIinterm,Nitzschia intermedia,KandL-B 2/2 Pl 61  Fig 1-10,48153,,9,1.08611E-05,4,412288,1050.422143,taxon average,Academy of Natural Sciences of Drexel University,ANSP,48153,Species,Nitzschia intermedia,Hantzsch ex Cleve and Grunow,Nitzschia intermedia Hantzsch ex Cleve and Grunow,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia intermedia,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Craticula subminuscula,CRsubmin,Craticula subminuscula,Diatoms of the United States,,,29,1.08611E-05,14,1328485,55.0227073,taxon average,Academy of Natural Sciences of Drexel University,ANSP,21049,Species,Craticula subminuscula,(Manguin) Wetzel et al.,Craticula subminuscula (Manguin) Wetzel et al.,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Craticula,Craticula subminuscula,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Gomphonema minutum,GOminutm,Gomphonema minutum,KandL-B 2/4 Pl 81 Fig 1-5,37178,,11,1.08611E-05,5,503908,164.6950277,taxon average,Academy of Natural Sciences of Drexel University,ANSP,37178,Species,Gomphonema minutum,(Agardh) Agardh,Gomphonema minutum (Agardh) Agardh,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema minutum,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Encyonema minutum,ECminutu,Encyonema minutum,Krammer 1997 T1 Pl 6 Fig 19-27 Pl 25 Fig 1-10,110004,,23,1.08611E-05,11,1053626,171.036078,taxon average,Academy of Natural Sciences of Drexel University,ANSP,110004,Species,Encyonema minutum,(Hilse) Mann,Encyonema minutum (Hilse) Mann,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonema,Encyonema minutum,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Ulnaria ulna,ULulna,Ulnaria ulna,PandR 1966 Pl 7 Fig 1-2,245001,,4,1.08611E-05,2,183239,693.8625,taxon average,Academy of Natural Sciences of Drexel University,ANSP,245001,Species,Ulnaria ulna,(Nitzsch) CompŽre,Ulnaria ulna (Nitzsch) CompŽre,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Ulnaria,Ulnaria ulna,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Sellaphora nigri,,Sellaphora nigri,Wetzel etal. 2015 Fig 319-393,,,37,1.08611E-05,18,1694963,40.155,taxon average,Academy of Natural Sciences of Drexel University,ANSP,170135,Species,Sellaphora nigri,(De Notaris) Wetzel and Ector,Sellaphora nigri (De Notaris) Wetzel and Ector,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora nigri,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Phormidium,PHO,Phormidium sp.,,890025,19,,1.08611E-05,19,1749362,83.02083104,taxon average,Academy of Natural Sciences of Drexel University,ANSP,890025,Genus,Phormidium,,Phormidium,N,Blue-Green Algae,Cyanophyta,Myxophyceae,Oscillatoriales,Phormidiaceae,Phormidium,,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Sellaphora saugerresii,,Sellaphora saugerresii,Diatoms of the United States,,,4,1.08611E-05,2,183239,241.6426364,taxon average,Academy of Natural Sciences of Drexel University,ANSP,170134,Species,Sellaphora saugerresii,(Desmazires) Wetzel and Mann,Sellaphora saugerresii (Desmazires) Wetzel and Mann,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora saugerresii,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Navicula lanceolata,NAlancel,Navicula lanceolata,Lange-Bertalot 2001 Pl 39 Fig 15-22,46859,,22,1.08611E-05,11,1007816,1724.98925,taxon average,Academy of Natural Sciences of Drexel University,ANSP,46859,Species,Navicula lanceolata,(Agardh) KŸtzing,Navicula lanceolata (Agardh) KŸtzing,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula lanceolata,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Cyclotella meneghiniana,CYmenegh,Cyclotella meneghiniana,KandL-B 2/3 Pl 44 Fig 1-10,20007,,1,1.08611E-05,0,45810,817.0898747,taxon average,Academy of Natural Sciences of Drexel University,ANSP,20007,Species,Cyclotella meneghiniana,KŸtzing,Cyclotella meneghiniana KŸtzing,D,Diatom,Heterokontophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella meneghiniana,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Nitzschia fonticola,NIfontic,Nitzschia fonticola,KandL-B 2/2 Pl 73 Fig 1-3,48011,,19,1.08611E-05,9,870387,95.29777997,taxon average,Academy of Natural Sciences of Drexel University,ANSP,48011,Species,Nitzschia fonticola,(Grunow) Grunow,Nitzschia fonticola (Grunow) Grunow,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia fonticola,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Nitzschia palea,NIpalea,Nitzschia palea,KandL-B 2/2 Pl 59 Fig 1 2,48025,,3,1.08611E-05,1,137429,243.3000058,taxon average,Academy of Natural Sciences of Drexel University,ANSP,48025,Species,Nitzschia palea,(KŸtzing) W. Smith,Nitzschia palea (KŸtzing) W. Smith,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia palea,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Fragilaria mesolepta,FRmesolept,Fragilaria mesolepta,KandL-B 2/3 Pl 110 Fig 14-16,34237,,15,1.08611E-05,7,687147,287.94,taxon average,Academy of Natural Sciences of Drexel University,ANSP,34237,Species,Fragilaria mesolepta,Rabenhorst,Fragilaria mesolepta Rabenhorst,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria mesolepta,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Encyonema silesiacum,ECsilesi,Encyonema silesiacum,Krammer 1997 T1 Pl 4 Fig 1-18 Pl 7 Fig 1 2 6-19,110005,,21,1.08611E-05,10,962006,736.0244515,taxon average,Academy of Natural Sciences of Drexel University,ANSP,110005,Species,Encyonema silesiacum,(Bleisch) Mann,Encyonema silesiacum (Bleisch) Mann,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonema,Encyonema silesiacum,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Cladophora glomerata,CLAglomr,Cladophora glomerata,Prescott 1962 Pls 20-21 Figs 8-9 1-2,309000,8,,1.08611E-05,8,736574,1943192.243,taxon average,Academy of Natural Sciences of Drexel University,ANSP,309000,Species,Cladophora glomerata,(Linnaeus) KŸtzing,Cladophora glomerata (Linnaeus) KŸtzing,N,Green Algae,Chlorophyta,Chlorophyceae,Cladophorales,Cladophoraceae,Cladophora,Cladophora glomerata,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Nitzschia soratensis,,Nitzschia soratensis,MoralesVis 2007 Fig 253-256,,,87,1.08611E-05,43,3985454,11714,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1772,Species,Nitzschia soratensis,,Nitzschia soratensis,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia soratensis,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Surirella amphioxys,SUampoxy,Surirella amphioxys,KandL-B 2/2 Pl 138 Fig 1-5,65069,,2,1.08611E-05,1,91620,5162.541864,taxon average,Academy of Natural Sciences of Drexel University,ANSP,65069,Species,Surirella amphioxys,Smith,Surirella amphioxys Smith,D,Diatom,Heterokontophyta,Bacillariophyceae,Surirellales,Surirellaceae,Surirella,Surirella amphioxys,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Achnanthidium rivulare,Ahrivula,Achnanthidium rivulare,PotapovaandPonader2004 Fig 1-18,1036,,14,1.08611E-05,7,641337,51.59938145,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1036,Species,Achnanthidium rivulare,Potapova and Ponader,Achnanthidium rivulare Potapova and Ponader,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium rivulare,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Gongrosira,GOG,Gongrosira sp.,,401000,2,,1.08611E-05,2,184143,1212.758649,taxon average,Academy of Natural Sciences of Drexel University,ANSP,401000,Genus,Gongrosira,,Gongrosira,N,Green Algae,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,Gongrosira,,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Rhoicosphenia abbreviata,ROabbre,Rhoicosphenia abbreviata,KandL-B 2/1 Pl 91 Fig 20-28,57002,,18,1.08611E-05,9,824577,329.6211146,taxon average,Academy of Natural Sciences of Drexel University,ANSP,57002,Species,Rhoicosphenia abbreviata,(Agardh) Lange-Bertalot,Rhoicosphenia abbreviata (Agardh) Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Rhoicospheniaceae,Rhoicosphenia,Rhoicosphenia abbreviata,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Amphipleura pellucida,ALpelluc,Amphipleura pellucida,KandL-B 2/1 Pl 98 Fig 4-6,6001,,1,1.08611E-05,0,45810,758.3076286,taxon average,Academy of Natural Sciences of Drexel University,ANSP,6001,Species,Amphipleura pellucida,(KŸtzing) KŸtzing,Amphipleura pellucida (KŸtzing) KŸtzing,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphipleura,Amphipleura pellucida,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Gomphonema parvulum,GOparvul,Gomphonema parvulum,KandL-B 2/4 Pl 76 Fig 1-7,37010,,9,1.08611E-05,4,412288,224.3324525,taxon average,Academy of Natural Sciences of Drexel University,ANSP,37010,Species,Gomphonema parvulum,(KŸtzing) KŸtzing,Gomphonema parvulum (KŸtzing) KŸtzing,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema parvulum,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Planothidium lanceolatum,PTlanceo,Planothidium lanceolatum,KandL-B 2/4 Pl 41 Fig1-8,155003,,11,1.08611E-05,5,503908,314.5304063,taxon average,Academy of Natural Sciences of Drexel University,ANSP,155003,Species,Planothidium lanceolatum,(BrŽbisson ex KŸtzing) Lange-Bertalot,Planothidium lanceolatum (BrŽbisson ex KŸtzing) Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Planothidium,Planothidium lanceolatum,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Melosira varians,MEvarian,Melosira varians,KandL-B 2/3 Pl 4 Fig 1-8,44073,,5,1.08611E-05,2,229049,4729.599737,taxon average,Academy of Natural Sciences of Drexel University,ANSP,44073,Species,Melosira varians,Agardh,Melosira varians Agardh,D,Diatom,Heterokontophyta,Bacillariophyceae,Melosirales,Melosiraceae,Melosira,Melosira varians,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Fragilaria vaucheriae,FRvauche,Fragilaria vaucheriae,KandL-B 2/3 Pl 108 Fig 10-15,34030,,27,1.08611E-05,13,1236865,198.657243,taxon average,Academy of Natural Sciences of Drexel University,ANSP,34030,Species,Fragilaria vaucheriae,(KŸtzing) Petersen,Fragilaria vaucheriae (KŸtzing) Petersen,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria vaucheriae,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Cocconeis pediculus,CCpedcls,Cocconeis pediculus,KandL-B 2/4 Pl 57 Fig 1-4,16011,,4,1.08611E-05,2,183239,3493.280817,taxon average,Academy of Natural Sciences of Drexel University,ANSP,16011,Species,Cocconeis pediculus,Ehrenberg,Cocconeis pediculus Ehrenberg,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Cocconeis,Cocconeis pediculus,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Reimeria sinuata,REsinuta,Reimeria sinuata,KandL-B 2/1 Pl 148 Fig 10-17,55002,,8,1.08611E-05,4,366479,143.4017475,taxon average,Academy of Natural Sciences of Drexel University,ANSP,55002,Species,Reimeria sinuata,(Gregory) Kociolek and Stoermer,Reimeria sinuata (Gregory) Kociolek and Stoermer,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Reimeria,Reimeria sinuata,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Fragilaria tenera,FRtenera,Fragilaria tenera,KandL-B 2/3 Pl 115 Fig 1-2,34105,,1,1.08611E-05,0,45810,383.8020044,taxon average,Academy of Natural Sciences of Drexel University,ANSP,34105,Species,Fragilaria tenera,(Smith) Lange-Bertalot,Fragilaria tenera (Smith) Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria tenera,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Navicula gregaria,NAgregar,Navicula gregaria,Lange-Bertalot 2001 Pl 38 Fig 8-18,46023,,74,1.08611E-05,37,3389926,305.4948268,taxon average,Academy of Natural Sciences of Drexel University,ANSP,46023,Species,Navicula gregaria,Donkin,Navicula gregaria Donkin,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula gregaria,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Achnanthes subhudsonis var. kraeuselii,ACsubkra,Achnanthes subhudsonis var. kraeuselii,Hohn and Hellerman1963 Pl 1 Fig 33-34,2132,,39,1.08611E-05,19,1786583,47.59415742,taxon average,Academy of Natural Sciences of Drexel University,ANSP,2132,Variety,Achnanthes subhudsonis var. kraeuselii,(Cholnoky) Cholnoky,Achnanthes subhudsonis var. kraeuselii (Cholnoky) Cholnoky,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Achnanthes,Achnanthes subhudsonis,Achnanthes subhudsonis var. kraeuselii,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Navicula canalis,NAcanals,Navicula canalis,PandR 1966 Pl 50 Fig 12,46317,,2,1.08611E-05,1,91620,245.2915402,taxon average,Academy of Natural Sciences of Drexel University,ANSP,46317,Species,Navicula canalis,Patrick,Navicula canalis Patrick,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula canalis,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Cocconeis placentula var. lineata,CCplalin,Cocconeis placentula var. lineata,KandL-B 2/4 Pl 52 Fig 1-13,16003,,2,1.08611E-05,1,91620,1226.824163,taxon average,Academy of Natural Sciences of Drexel University,ANSP,16003,Variety,Cocconeis placentula var. lineata,(Ehrenberg) Van Heurck,Cocconeis placentula var. lineata (Ehrenberg) Van Heurck,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Cocconeis,Cocconeis placentula,Cocconeis placentula var. lineata,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Meridion circulare,MDcircul,Meridion circulare,PandR 1966 Pl 2 Fig 15,45001,,2,1.08611E-05,1,91620,468.1991561,taxon average,Academy of Natural Sciences of Drexel University,ANSP,45001,Species,Meridion circulare,(Greville) Agardh,Meridion circulare (Greville) Agardh,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Meridion,Meridion circulare,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Achnanthidium minutissimum,AHminuti,Achnanthidium minutissimum,KandL-B 2/4 Pl 32 Fig 1-9,1010,,44,1.08611E-05,22,2015632,35.52477702,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1010,Species,Achnanthidium minutissimum,(KŸtzing) Czarnecki,Achnanthidium minutissimum (KŸtzing) Czarnecki,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium minutissimum,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Planothidium frequentissimum,PTfreq,Planothidium frequentissimum,KandL-B 2/4 Pl 44 Fig 1-38,155017,,9,1.08611E-05,4,412288,97.65364726,taxon average,Academy of Natural Sciences of Drexel University,ANSP,155017,Species,Planothidium frequentissimum,(Lange-Bertalot) Lange-Bertalot,Planothidium frequentissimum (Lange-Bertalot) Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Planothidium,Planothidium frequentissimum,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Nitzschia linearis,NIlinear,Nitzschia linearis,KandL-B 2/2 Pl 55 Fig 1-4,48023,,2,1.08611E-05,1,91620,2468.606227,taxon average,Academy of Natural Sciences of Drexel University,ANSP,48023,Species,Nitzschia linearis,(Agardh) W. Smith,Nitzschia linearis (Agardh) W. Smith,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia linearis,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Nitzschia archibaldii,NIarchib,Nitzschia archibaldii,KandL-B 2/2 Pl 81 Fig 10-12,48417,,5,1.08611E-05,2,229049,82.54058528,taxon average,Academy of Natural Sciences of Drexel University,ANSP,48417,Species,Nitzschia archibaldii,Lange-Bertalot,Nitzschia archibaldii Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia archibaldii,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Diatoma vulgaris,DAvulg,Diatoma vulgaris,KandL-B 2/3 Pl 93 Fig 8-10,27013,,11,1.08611E-05,5,503908,2739.262983,taxon average,Academy of Natural Sciences of Drexel University,ANSP,27013,Species,Diatoma vulgaris,Bory,Diatoma vulgaris Bory,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Diatoma,Diatoma vulgaris,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Nupela lapidosa,NUlapid,Nupela lapidosa,KandL-B 2/4 Pl 27 Fig 1-14,92006,,1,1.08611E-05,0,45810,175.0041262,taxon average,Academy of Natural Sciences of Drexel University,ANSP,92006,Species,Nupela lapidosa,(Krasske) Lange-Bertalot,Nupela lapidosa (Krasske) Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Nupela,Nupela lapidosa,,,15.6
01189000,2016-05-20,15:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,5,141,Meridion circulare var. constrictum,MDcircon,Meridion circulare var. constrictum,PandR 1966 Pl 2 Fig 16,45002,,2,1.08611E-05,1,91620,771.5534779,taxon average,Academy of Natural Sciences of Drexel University,ANSP,45002,Variety,Meridion circulare var. constrictum,(Ralfs) Van Heurck,Meridion circulare var. constrictum (Ralfs) Van Heurck,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Meridion,Meridion circulare,Meridion circulare var. constrictum,,15.6
01189000,2016-06-17,10:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,6,169,Nitzschia soratensis,,Nitzschia soratensis,MoralesVis 2007 Fig 253-256,,,155,5.57753E-06,27,4925396,11714,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1772,Species,Nitzschia soratensis,,Nitzschia soratensis,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia soratensis,,,15.6
01189000,2016-06-17,10:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,6,169,Gomphonema parvulum,GOparvul,Gomphonema parvulum,KandL-B 2/4 Pl 76 Fig 1-7,37010,,9,5.57753E-06,2,285991,224.3324525,taxon average,Academy of Natural Sciences of Drexel University,ANSP,37010,Species,Gomphonema parvulum,(KŸtzing) KŸtzing,Gomphonema parvulum (KŸtzing) KŸtzing,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema parvulum,,,15.6
01189000,2016-06-17,10:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,6,169,Nitzschia paleacea,NIpaleac,Nitzschia paleacea,KandL-B 2/2 Pl 81 Fig 1-7,48165,,1,5.57753E-06,0,31777,54.24108104,taxon average,Academy of Natural Sciences of Drexel University,ANSP,48165,Species,Nitzschia paleacea,Grunow,Nitzschia paleacea Grunow,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia paleacea,,,15.6
01189000,2016-06-17,10:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,6,169,Undetermined Cyanophyte,,Unknown Cyanophyte (colonial coccoid),,948033,76,,5.57753E-06,76,13626103,5588.299892,taxon average,Academy of Natural Sciences of Drexel University,ANSP,948033,Class,Myxophyceae,,Myxophyceae,N,Blue-Green Algae,Cyanophyta,Myxophyceae,,,,,,,15.6
01189000,2016-06-17,10:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,6,169,Fragilaria vaucheriae,FRvauche,Fragilaria vaucheriae,KandL-B 2/3 Pl 108 Fig 10-15,34030,,1,5.57753E-06,0,31777,198.657243,taxon average,Academy of Natural Sciences of Drexel University,ANSP,34030,Species,Fragilaria vaucheriae,(KŸtzing) Petersen,Fragilaria vaucheriae (KŸtzing) Petersen,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria vaucheriae,,,15.6
01189000,2016-06-17,10:00,APER,"PEQUABUCK R AT FORESTVILLE, CT.",2016,6,169,Cocconeis placentula var. lineata,CCplalin,Cocconeis placentula var. lineata,KandL-B 2/4 Pl 52 Fig 1-13,16003,,7,5.57753E-06,1,222437,1226.824163,taxon average,Academy of Natural Sciences of Drexel University,ANSP,16003,Variety,Cocconeis placentula var. lineata,(Ehrenberg) Van Heurck,Cocconeis placentula var. lineata (Ehrenberg) Van Heurck,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Cocconeis,Cocconeis placentula,Cocconeis placentula var. lineata,,15.6
